date,next_date,n_stocks,pred_sigma_daily,pred_sigma_annual,realized_return_next,factor_var_daily,specific_var_daily,factor_risk_share,specific_risk_share,factor_vol_annual_component,specific_vol_annual_component,z,realized_vol_daily_rolling,realized_vol_annual_rolling
2024-11-11,2024-11-12,496,0.007569265751778509,0.12015836871938576,-0.007128854927128477,5.683217608046679e-05,4.6160794058027533e-07,0.9919431409799935,0.008056859020006465,0.11967334027375366,0.010785416126706906,-0.9418159119929762,0.007683962273151561,0.12197911955016957
2024-11-12,2024-11-13,496,0.007558500553407745,0.11998747649316585,-0.0003274170228109966,5.6669457263431433e-05,4.6147335243375567e-07,0.9919225304496334,0.00807746955036656,0.11950189634639578,0.010783843693846199,-0.04331772161654217,0.007605401586388938,0.1207320073101675
2024-11-13,2024-11-14,496,0.007557310630005061,0.11996858704474955,-0.007820371138833212,5.665094402176051e-05,4.61999936626987e-07,0.9919107665512112,0.008089233448788776,0.11948237482358497,0.010789994626041327,-1.0348087463526656,0.007722168135343791,0.12258561881008224
2024-11-14,2024-11-15,496,0.0073828938997583015,0.11719980728841776,-0.007885534990998595,5.404456363847747e-05,4.625586966108665e-07,0.9915137934861569,0.008486206513843048,0.11670145687563768,0.010796517565675443,-1.068081852193047,0.007916361074804656,0.12566833615515066
2024-11-15,2024-11-18,496,0.007402229897840829,0.11750675674208332,0.0051872954759469535,5.432924885891247e-05,4.63758601576183e-07,0.9915361718023856,0.008463828197614454,0.11700842154497233,0.010810511902643562,0.7007747053979025,0.007976945784596314,0.12663008860732114
2024-11-18,2024-11-19,496,0.007401817673696426,0.11750021288666027,-0.0008606198914291076,5.432298796711391e-05,4.6391690753086714e-07,0.9915323395509871,0.008467660449013002,0.11700167933714757,0.010812356852128889,-0.1162714253942598,0.007756624434769811,0.1231325956063672
2024-11-19,2024-11-20,496,0.0073984169113172,0.11744622745751954,0.002719049779722233,5.427112854476467e-05,4.654442488996686e-07,0.9914966497691733,0.008503350230826708,0.11694581819492607,0.010830140845008272,0.3675177828331032,0.007700589611098609,0.12224307035720706
2024-11-20,2024-11-21,496,0.007395860881499388,0.11740565174206995,0.012632329271722063,5.4230848897626856e-05,4.679092808660428e-07,0.9914457055983034,0.008554294401696689,0.11690241196058347,0.010858781643363256,1.708026891544378,0.008053083493081273,0.12783873725959435
2024-11-21,2024-11-22,496,0.007429878369665543,0.11794566262555832,0.008120241785160187,5.47346531306329e-05,4.6843945739100684e-07,0.9915142533610041,0.008485746638995964,0.117444167964695,0.010864931811223378,1.0929171893732792,0.00816913472420171,0.12968099344091968
2024-11-22,2024-11-25,496,0.00743945337115505,0.11809766106202417,0.0088999658972105,5.4875866778725935e-05,4.6959968286429684e-07,0.9915151192520855,0.00848488074791454,0.11759557146525092,0.010878378559408696,1.1963198709892162,0.008160927710487022,0.1295507111371463
2024-11-25,2024-11-26,496,0.007454767195961012,0.11834076049437091,-0.00021323301896625411,5.510224150205138e-05,4.71312443925029e-07,0.991519123567602,0.008480876432397979,0.11783787531399634,0.01089819874424702,-0.02860357853720551,0.008151871789389904,0.12940695284645273
2024-11-26,2024-11-27,496,0.007452598029235803,0.11830632604012807,-0.0011279061104640408,5.506913115173087e-05,4.7208623363851327e-07,0.9915002541200534,0.008499745879946624,0.11780246623155298,0.010907141278855122,-0.15134401534060699,0.008109548356224575,0.1287350891737372
2024-11-27,2024-11-29,496,0.007452796641365407,0.11830947890994183,0.002788631459799935,5.507164788960884e-05,4.725298879386611e-07,0.9914927197260688,0.008507280273931264,0.11780515807120429,0.010912265198415157,0.37417248772388845,0.008052381227315284,0.12782758913616785
2024-11-29,2024-12-02,496,0.007451534157273802,0.11828943759629845,-0.002444695181517795,5.5054302839424e-05,4.7105845759419065e-07,0.9915163369208102,0.008483663079189857,0.11778660499197204,0.010895261874490952,-0.32807944376547077,0.0074111551435257425,0.11764844062491792
2024-12-02,2024-12-03,496,0.007444691416804498,0.11818081245889084,-0.0035993492648727417,5.495155803465822e-05,4.7187225678434963e-07,0.9914860510382879,0.008513948961712085,0.11767664434684512,0.010904669124263062,-0.48347863777780314,0.00752741953482112,0.11949408061911714
2024-12-03,2024-12-04,496,0.0073976624671936485,0.11743425102834547,0.0006364932292238375,5.425350740478103e-05,4.7190257374458527e-07,0.9913769019925157,0.008623098007484292,0.11692683124931087,0.010905019421515741,0.08603977703044559,0.007532100653708023,0.11956839107771078
2024-12-04,2024-12-05,496,0.0073973780546281,0.11742973611883636,-0.005528373971186468,5.424878148511347e-05,4.724205979799488e-07,0.9913667722930759,0.008633227706923988,0.11692173850165159,0.01091100319360906,-0.7473423597334858,0.007376590165325692,0.1170997386065797
2024-12-05,2024-12-06,496,0.00738545193221143,0.11724041479471743,-0.00022073387940281682,5.4072018099466526e-05,4.728821435390108e-07,0.991330405932869,0.008669594067130958,0.11673109509066368,0.010916331809350187,-0.029887660420629444,0.005617619573429635,0.08917694610878138
2024-12-06,2024-12-09,496,0.007385681101747368,0.11724405274831842,-0.005654598570709342,5.4074830366869446e-05,4.7345496983877074e-07,0.9913204426698972,0.008679557330102908,0.11673413062361454,0.010922941563487843,-0.7656163991932347,0.005770516073732489,0.09160410280558216
2024-12-09,2024-12-10,496,0.00739239745509013,0.11735067155229154,-0.007181218659615534,5.417257128486931e-05,4.7496884915371957e-07,0.991308504500132,0.008691495499868047,0.11683958217910173,0.01094039076023966,-0.9714329760057495,0.005848879657621003,0.0928480861344587
2024-12-10,2024-12-11,496,0.007407281972571941,0.11758695594214393,0.0011464161592250341,5.439247525209293e-05,4.753509690963425e-07,0.9913364351782399,0.008663564821760113,0.11707648680895502,0.010944790734056012,0.15476880230427867,0.005722720809067809,0.09084537650068662
2024-12-11,2024-12-12,496,0.007392373792783727,0.1173502959248224,-0.003110498027326061,5.417157919323518e-05,4.756110990004881e-07,0.9912966961987053,0.008703303801294674,0.11683851230093298,0.010947785024749208,-0.4207712048276645,0.005550159269302505,0.08810604698024635
2024-12-12,2024-12-13,496,0.007396329749109128,0.11741309478462907,-0.004037286800244826,5.422920705649361e-05,4.7648670106309437e-07,0.9912899980178521,0.008710001982147891,0.1169006423345757,0.010957857850323657,-0.5458500279454291,0.005613662990224163,0.08911413729756211
2024-12-13,2024-12-16,496,0.007305018608053355,0.11596357535765037,-0.003453659717022177,5.288691682702308e-05,4.7638003698269264e-07,0.9910728897017602,0.008927110298239782,0.11544480516857317,0.010956631294318458,-0.4727790444249819,0.0054003117109119175,0.08572729073581602
2024-12-16,2024-12-17,496,0.007275797577011418,0.1154997058705112,-0.0073811158469013925,5.246268929674055e-05,4.7454108490467166e-07,0.9910357780056962,0.008964221994303804,0.11498085798418196,0.010935463108436572,-1.0144751511810524,0.005365200561660803,0.08516991852083128
2024-12-17,2024-12-18,496,0.007280498955071608,0.11557433793351053,-0.030540332829529213,5.2531039080599145e-05,4.7462595419962237e-07,0.9910457504138845,0.008954249586115475,0.1150557336611739,0.010936440941106244,-4.194813160196221,0.008401186405498437,0.13336469968107303
2024-12-18,2024-12-19,496,0.007540795926085218,0.11970642424746294,-0.0038629035349181883,5.6388450688098836e-05,4.751525107645974e-07,0.9916439957365542,0.008356004263445876,0.11920524138392954,0.010942505778507888,-0.5122673485375174,0.008409423323187091,0.13349545669571636
2024-12-19,2024-12-20,496,0.007529910199320039,0.11953361869229776,0.013448114445259594,5.6222700057606067e-05,4.768475522178819e-07,0.991589923159541,0.008410076840458984,0.1190299139482035,0.01096200634733014,1.7859594721958274,0.009012938548479383,0.1430759638871035
2024-12-20,2024-12-23,496,0.007492152889376066,0.11893423997857853,0.0015952726387334364,5.565548401854688e-05,4.768708992392519e-07,0.9915045271138597,0.008495472886140222,0.11842796111000904,0.010962274700457542,0.21292579880417897,0.008454514932061525,0.13421126379550163
2024-12-23,2024-12-24,496,0.007460426610025407,0.11843060090745529,0.008131048760442787,5.5181273648355995e-05,4.7669155521918655e-07,0.9914353398749733,0.008564660125026748,0.11792235139864585,0.010960213132746782,1.0898905901059586,0.008455161195891615,0.13422152291575615
2024-12-24,2024-12-26,496,0.007474275917567169,0.118650451848971,0.0008492825214963591,5.5388611675236116e-05,4.761888166884346e-07,0.9914760490954001,0.008523950904599925,0.11814368430923214,0.010954432062205942,0.11362739760519779,0.008112460153161617,0.1287813125171196
2024-12-26,2024-12-27,496,0.007467200939574337,0.11853814005516927,-0.00784314012621123,5.528302002890392e-05,4.76069843075941e-07,0.99146202270932,0.008537977290679852,0.11803101731021294,0.010953063519177507,-1.0503453957753441,0.008181621003641936,0.12987920698211547
2024-12-27,2024-12-30,496,0.007485691341631662,0.11883166608808095,-0.009728670850876139,5.5559691731526084e-05,4.7588313065314337e-07,0.9915074819554615,0.00849251804453847,0.1183260001704806,0.010950915437742735,-1.2996355856632973,0.008311501074393868,0.131940989186954
2024-12-30,2024-12-31,496,0.007513296019161327,0.1192698767586747,0.0005291417493962808,5.5973650770444776e-05,4.7596630110066597e-07,0.9915682988513914,0.008431701148608611,0.11876598837273272,0.010951872345739236,0.07042737941468016,0.008245243416823074,0.130889181480638
2024-12-31,2025-01-02,496,0.00750803093576092,0.11918629615081776,-0.0020744678246449036,5.589453899183614e-05,4.7598954050685646e-07,0.9915560568101867,0.008443943189813344,0.11868202823487096,0.01095213970910378,-0.2762998504393698,0.008247447003520236,0.13092416233499637
2025-01-02,2025-01-03,496,0.007507940360364352,0.11918485831097245,0.009844894040935472,5.589381304542679e-05,4.7535540936121345e-07,0.9915671026841121,0.008432897315887878,0.1186812575238717,0.010944841851713792,1.3112642839983495,0.008725485109388609,0.13851278200703684
2025-01-03,2025-01-06,496,0.007477697991011568,0.11870477558078348,-0.0001986864424512255,5.5440421419576696e-05,4.7554582520174815e-07,0.9914953483122273,0.008504651687772704,0.11819892638147493,0.010947033751242414,-0.026570535837373073,0.00871192581660398,0.1382975349070646
2025-01-06,2025-01-07,496,0.007477290012244329,0.11869829911863362,-0.004383422041830656,5.543333794872079e-05,4.7652797848801196e-07,0.9914768534929341,0.008523146507065892,0.1181913751636626,0.010958332472551607,-0.5862313799053729,0.00869646206354769,0.13805205543752866
2025-01-07,2025-01-08,496,0.007483224761439734,0.11879251034142112,0.0018160827877594114,5.5521531389465876e-05,4.771214407588953e-07,0.9914797693043542,0.00852023069564583,0.11828535797022978,0.010965154037734336,0.24268718976843967,0.008735332096662678,0.1386690980839793
2025-01-08,2025-01-10,496,0.00745170096104661,0.11829208552410203,-0.016363794659246055,5.505025608198993e-05,4.775911308730381e-07,0.9913990699289634,0.008600930071036584,0.11778227596995001,0.01097054989414868,-2.195981124952137,0.009228572458423666,0.14649904608677392
2025-01-10,2025-01-13,496,0.0075198804444499764,0.11937440126971502,0.007302462096124189,5.60689113052081e-05,4.796905936130762e-07,0.9915171979941899,0.008482802005810084,0.11886700824413998,0.010994636401013688,0.9710875259345044,0.009438544408178026,0.14983224745487025
2025-01-13,2025-01-14,496,0.0075309102385064846,0.11954949382222968,0.00768339254134026,5.6234729326392035e-05,4.79879694049765e-07,0.9915386934277057,0.008461306572294287,0.11904264693903104,0.010996803303712438,1.0202475262623785,0.00966304143572356,0.15339602728462245
2025-01-14,2025-01-15,496,0.0075421722809502715,0.11972827320359518,0.01065010398543913,5.6404189492218314e-05,4.801732233162985e-07,0.9915587834618533,0.008441216538146563,0.11922187614711915,0.011000166011279433,1.4120738149059195,0.010042340099424693,0.15941720690525635
2025-01-15,2025-01-16,496,0.007568213152182668,0.12014165921882144,0.008019876629708296,5.679765457467298e-05,4.80195742197735e-07,0.9916163798127686,0.008383620187231386,0.11963698823030273,0.011000423947913517,1.059679011206941,0.010223112895416412,0.16228688607725578
2025-01-16,2025-01-17,496,0.007570793279370595,0.12018261746816247,0.005424766199783928,5.683698824950012e-05,4.799226294628608e-07,0.9916268580755108,0.008373141924489283,0.1196784067360275,0.01099729524131461,0.7165386769396669,0.010289516695435787,0.16334101372302137
2025-01-17,2025-01-21,496,0.007558940181405748,0.11999445537127844,0.012423672980553399,5.665711308084986e-05,4.804635852205076e-07,0.9915911102070625,0.008408889792937581,0.11948888022060533,0.011003491422069994,1.643573395528968,0.010516725469355928,0.16694784119192893
2025-01-21,2025-01-22,496,0.007589461417926767,0.12047896498052323,-0.003118754843140728,5.711872553223214e-05,4.811990819668336e-07,0.9916458383376389,0.008354161662361154,0.11997465913317903,0.011011910309099055,-0.41093230091058114,0.007810287675731584,0.12398447314715072
2025-01-22,2025-01-23,496,0.007575154581296423,0.12025185098989172,0.004596128241939664,5.690236248142346e-05,4.806044491127289e-07,0.9916246148496555,0.008375385150344614,0.11974721435306424,0.01100510432374031,0.6067372213483037,0.007715133635858331,0.12247394959266421
2025-01-23,2025-01-24,496,0.007574566134025129,0.1202425096790546,-0.0010492899115184017,5.689387332650738e-05,4.801787922130052e-07,0.9916307324569057,0.008369267543094264,0.11973828159064194,0.011000229799312254,-0.1385280546703483,0.007306892221646071,0.11599331805136652
2025-01-24,2025-01-27,496,0.007575272711024949,0.12025372624119646,-0.003040883460651533,5.690524765998739e-05,4.795089864118866e-07,0.9916439658467737,0.0083560341532262,0.11975025014719938,0.010992554961236058,-0.4014223086946919,0.007377503332264781,0.11711423468233759
2025-01-27,2025-01-28,496,0.007568775384970807,0.12015058438763948,-0.003463960001576222,5.67980342015036e-05,4.883266266363892e-07,0.9914756912539553,0.008524308746044752,0.11963738804729443,0.011093165008795735,-0.4576645263452461,0.00728209141419743,0.1155996174384303
2025-01-28,2025-01-29,496,0.007555615242245906,0.11994167359843028,-0.0028093857974976046,5.659854895869172e-05,4.887727301669399e-07,0.9914381562191534,0.008561843780846533,0.11942710888902199,0.011098230850098086,-0.3718275358688745,0.007325774388676013,0.11629306316041778
2025-01-29,2025-01-30,496,0.007558724563110767,0.11999103253695863,0.010477002541086203,5.664470894296962e-05,4.896080780044412e-07,0.9914305779165137,0.00856942208348628,0.1194757994475381,0.011107710639781682,1.3860807406870808,0.007351210896154715,0.11669685519848186
2025-01-30,2025-01-31,496,0.007573978734623864,0.1202331850026385,-0.007213785086188621,5.6872735166291715e-05,4.924187062427855e-07,0.9914160657995106,0.008583934200489394,0.11971603594299936,0.011139547296599713,-0.9524432717524483,0.007176711207830903,0.11392675852350333
2025-01-31,2025-02-03,496,0.007590117351828856,0.12048937760841177,-0.006538020491813103,5.7117112918711954e-05,4.927684958215397e-07,0.9914464587719629,0.008553541228037087,0.11997296551938447,0.011143503082380693,-0.8613859560732288,0.007395210172752564,0.11739532206094977
2025-02-03,2025-02-04,496,0.007555433069278112,0.11993878169221998,0.001097085287167982,5.659244380223619e-05,4.921250621050808e-07,0.9913790176242796,0.00862098237572035,0.11942066755031779,0.011136225377141052,0.14520481845427868,0.007354424654160815,0.11674787202523035
2025-02-04,2025-02-05,496,0.007522089965135025,0.11940947632321076,0.006332796461678216,5.608912820952871e-05,4.927092340563245e-07,0.9912920955501386,0.00870790444986133,0.11888843639648575,0.01114283298727006,0.8418932093382029,0.007192938539740493,0.1141843594315526
2025-02-05,2025-02-06,496,0.007530754424299787,0.11954702034837977,-0.0005705121717334396,5.621978380251234e-05,4.924783965984748e-07,0.9913161919926694,0.008683808007330667,0.11902682688466963,0.01114022243686434,-0.07575763855644331,0.007197310705854338,0.11425376541691998
2025-02-06,2025-02-07,496,0.007506278499686037,0.1191584770905617,-0.005183100143210804,5.584900090769829e-05,4.952160071505816e-07,0.9912108813598566,0.008789118640143406,0.11863367240686755,0.011171142904911143,-0.6905019769020821,0.007230913883239209,0.11478719932065172
2025-02-07,2025-02-10,496,0.007504199941449063,0.1191254810014781,0.003359768565329828,5.581853764467586e-05,4.944791165682633e-07,0.9912190973773478,0.008780902622652156,0.11860131317341438,0.01116282837703789,0.44771842322221705,0.007244676977264054,0.11500568166501496
2025-02-10,2025-02-11,496,0.007501930284863662,0.11908945132015915,-0.0011129407227890285,5.578385121414395e-05,4.951067848106338e-07,0.9912026305671858,0.008797369432814138,0.11856445717821287,0.011169910911564144,-0.14835391432983103,0.006047332260178523,0.09599842353486313
2025-02-11,2025-02-12,496,0.007501592197279323,0.11908408434614204,-0.005386763617798158,5.578117361023559e-05,4.927118840464321e-07,0.9912443955181219,0.008755604481878126,0.11856161161935752,0.011142862952567481,-0.7180827051291631,0.006130724838659007,0.09732223967794992
2025-02-12,2025-02-13,496,0.007509805545807998,0.11921446721196988,0.007338811121731728,5.5903960125073145e-05,4.932192107754154e-07,0.9912545411564244,0.00874545884357559,0.11869202985676179,0.011148598168173643,0.9772305124236246,0.006113661648117679,0.09705136992547593
2025-02-13,2025-02-14,496,0.007516602462104367,0.11932236491318375,-0.0014862901144191026,5.599728974846472e-05,5.020228248487056e-07,0.9911145321600634,0.008885467839936665,0.11879106454869874,0.011247655393986509,-0.197734298429692,0.005763036919097619,0.091485374906497
2025-02-14,2025-02-18,496,0.007440668911611949,0.11811695716856914,0.006541755567852848,5.485981960719345e-05,5.037342450350904e-07,0.9909013383356926,0.009098661664307405,0.11757837616251023,0.011266810983984901,0.8791891758069961,0.005679663117461406,0.09016185683657228
2025-02-18,2025-02-19,496,0.007422811036150294,0.11783347218407612,0.0017519203750266045,5.459425035669212e-05,5.038733217024812e-07,0.990854982201507,0.00914501779849289,0.11729344009741728,0.011268366211169447,0.2360184526447552,0.005585620618271475,0.08866897844340699
2025-02-19,2025-02-20,496,0.007391108246338113,0.11733020599781621,-0.0039738308956424225,5.4124771723446965e-05,5.037093856402827e-07,0.9907793631561085,0.009220636843891537,0.11678802367669656,0.01126653297076573,-0.5376502093053822,0.004964067346986378,0.0788021261490128
2025-02-20,2025-02-21,496,0.007389770239133531,0.11730896579192181,-0.015761062074747503,5.410533784369012e-05,5.033663434935221e-07,0.9907823056601358,0.009217694339864217,0.11676705501386045,0.011262695883329513,-2.1328216662654356,0.005998984395813543,0.09523092498167822
2025-02-21,2025-02-24,496,0.00745580754007506,0.11835727544519312,-0.00034504553450026066,5.5084006885640614e-05,5.050591889995077e-07,0.9909144149261051,0.0090855850738949,0.11781837605051869,0.011281618484414191,-0.04627876090492365,0.0058737313694463495,0.09324259482932336
2025-02-24,2025-02-25,496,0.007455325781313554,0.11834962776194388,-0.00014651629510641616,5.5078295014999e-05,5.035874905195553e-07,0.9909397187029505,0.009060281297049548,0.1178122673739019,0.011265169666317855,-0.019652567762183215,0.005876668577658009,0.09328922156418457
2025-02-25,2025-02-26,496,0.007418267023389653,0.11776133821776236,-0.001093273901498938,5.452702834378167e-05,5.036572865287152e-07,0.9908477010460631,0.009152298953936811,0.11722120602788977,0.011265950301915779,-0.1473759165114799,0.005857502511383193,0.0929849696943373
2025-02-26,2025-02-27,496,0.0074172700815660735,0.11774551225694162,-0.009752913611332674,5.451262540343637e-05,5.032700594588116e-07,0.9908522790509111,0.009147720949088908,0.11720572341684499,0.011261618666231802,-1.314892609286442,0.006150412847776984,0.09763477713356675
2025-02-27,2025-02-28,496,0.007440687240799258,0.11811724813539724,0.011575308441026288,5.485935072451173e-05,5.044758908811472e-07,0.9908879873064828,0.009112012693517234,0.11757787369474308,0.0112751019730222,1.5556773274323112,0.006731725090342851,0.10686282290100599
2025-02-28,2025-03-03,496,0.007468176229246745,0.11855362229874591,-0.012254238274936515,5.526922626593622e-05,5.044299251499075e-07,0.9909557672994993,0.009044232700500754,0.11801629132884972,0.011274588291275948,-1.6408608874207702,0.006709222139820741,0.10650559963592582
2025-03-03,2025-03-04,496,0.007510873651660308,0.1192314228667245,-0.01655931767251031,5.590845750092788e-05,5.04765510277156e-07,0.9910523546903729,0.008947645309627094,0.11869680404389088,0.011278338024276597,-2.204712586111711,0.007379276127217634,0.11714237692976213
2025-03-04,2025-03-05,496,0.007578189192014873,0.12030002394161317,0.009869786950704963,5.692327042230089e-05,5.056810076701398e-07,0.9911946675835311,0.008805332416468864,0.11976921201385532,0.011288561198526375,1.302393843783254,0.007735672924953016,0.12280000069896779
2025-03-05,2025-03-06,496,0.007592790910725095,0.12053181904014136,-0.013857709700299738,5.714596709318983e-05,5.045067207997785e-07,0.9912488712160878,0.008751128783912156,0.12000326540342074,0.011275446494110298,-1.8251140935179997,0.008186294540448802,0.12995339707891992
2025-03-06,2025-03-07,496,0.007642623713191154,0.12132289025489296,0.008481599751115319,5.7905326664695594e-05,5.043705567361543e-07,0.9913649516993029,0.008635048300697066,0.12079794004660548,0.011273924795629556,1.1097759185076839,0.008307387139536866,0.1318756824957047
2025-03-07,2025-03-10,496,0.007648451802667958,0.12141540830713848,-0.01856045069656448,5.7993798170880435e-05,5.050168068543034e-07,0.9913670591951902,0.008632940804809773,0.1208901862810289,0.011281145124821526,-2.426693816661061,0.009063480050485578,0.14387828535827987
2025-03-10,2025-03-11,496,0.00772818996457896,0.12268121238564597,-0.011676087909592216,5.92183410551453e-05,5.065790734736448e-07,0.9915181289086245,0.008481871091375517,0.12215982132393866,0.01129858073013414,-1.5108438021202732,0.009261263917191643,0.14701800690614986
2025-03-11,2025-03-12,496,0.007752026462545001,0.12305960506011503,-0.0024939294832528594,5.9585409688074785e-05,5.085045879231761e-07,0.991538168314553,0.008461831685447013,0.12253784411925504,0.011320033399095623,-0.32171323141150615,0.009147599298756883,0.14521363702667733
2025-03-12,2025-03-13,496,0.00775290510107376,0.12307355301435152,-0.012554417341994084,5.959873678400342e-05,5.088007222521013e-07,0.9915351594265669,0.008464840573433063,0.12255154698970087,0.01132332910444316,-1.6193178142030045,0.00935049024515408,0.14843443095127845
2025-03-13,2025-03-14,496,0.007793901271502114,0.1237243470443082,0.020054826709472912,6.02349179888908e-05,5.09979041031468e-07,0.9916045780638948,0.008395421936105315,0.12320389333621111,0.011336433228309949,2.573143540168011,0.010690324084663813,0.16970363377622794
2025-03-14,2025-03-17,496,0.007892365380012485,0.12528741630941292,0.013705467784727504,6.177982477380579e-05,5.096065178138252e-07,0.9918187322111193,0.008181267788880701,0.12477385881264978,0.011332292022758855,1.736547552579962,0.01107023316002248,0.1757345033815211
2025-03-17,2025-03-18,496,0.007938312649110723,0.12601680659415193,-0.0070472250921090555,6.250787873118442e-05,5.08928983846902e-07,0.9919239167723581,0.008076083227641946,0.12550691391416838,0.011324756241501152,-0.8877484931131441,0.011115931235326454,0.1764599378374128
2025-03-18,2025-03-19,496,0.0079288554110359,0.12586667759393885,0.008687007385202786,6.235802523857297e-05,5.087228905402989e-07,0.9919079178471979,0.008092082152802046,0.12535638140964497,0.011322463001315366,1.0956193466602557,0.01121334279608876,0.17800629842501112
2025-03-19,2025-03-20,496,0.007945427319361976,0.1261297484830222,-0.003678781439935213,6.262200578054467e-05,5.078095067189736e-07,0.9919561065653646,0.008043893434635529,0.12562143709055895,0.0113122940066629,-0.46300611560192617,0.011173566662642635,0.17737487188172613
2025-03-20,2025-03-21,496,0.00794750960901307,0.12616280380646858,-0.0043901783037646105,6.265524025413499e-05,5.076687312200697e-07,0.9919625498670782,0.008037450132921802,0.125654767295324,0.011310725894806998,-0.5523967279996517,0.011176248581296427,0.17741744602049278
2025-03-21,2025-03-24,496,0.007945907416189231,0.12613736978388307,0.01716821482678984,6.262942446298716e-05,5.080202036638589e-07,0.9919537414549152,0.008046258545084789,0.12562887790899338,0.011314640574198212,2.1606361523683,0.011563154745260327,0.1835593909638915
2025-03-24,2025-03-25,496,0.007996167015545263,0.1269352161892219,-0.0026162498218782987,6.34305438100915e-05,5.081431304025481e-07,0.9920526498944924,0.007947350105507525,0.12642981072572665,0.01131600940532669,-0.32718799104521895,0.011565534950361271,0.1835971755484901
2025-03-25,2025-03-26,496,0.007984991664882455,0.1267578129972155,-0.003727054901658853,6.325267966740693e-05,5.074122208353357e-07,0.9920418524219708,0.00795814757802922,0.12625242681305793,0.01130786804178863,-0.46675751936601656,0.011574187728046628,0.18373453413592236
2025-03-26,2025-03-27,496,0.007978273611090932,0.12665116719945516,-0.004288817782705078,6.31456341848103e-05,5.072156286196359e-07,0.9920315330718684,0.00796846692813147,0.1261455501179974,0.01130567726463781,-0.5375621333345867,0.011590081423101929,0.1839868387231037
2025-03-27,2025-03-28,496,0.007982391744453426,0.1267165405399129,-0.01598174064054672,6.321077078935441e-05,5.078071725638156e-07,0.9920304691534813,0.007969530846518727,0.1262105947966228,0.011312268008055747,-2.0021243196503917,0.011884716475602974,0.18866402518174505
2025-03-28,2025-03-31,496,0.008046102765838087,0.12772792165005928,0.00679947320087341,6.423199765262866e-05,5.077720657986536e-07,0.9921567211621681,0.007843278837831934,0.12722603274669228,0.011311876969860515,0.8450641756332543,0.011657249913867103,0.18505310545812886
2025-03-31,2025-04-01,496,0.008006786466703471,0.12710379475016959,0.0016043923923804014,6.360104726867816e-05,5.075822547076939e-07,0.9920824659881002,0.007917534011899843,0.12659962050380286,0.011309762516796667,0.20037906581527168,0.011446352574711417,0.1817052139887017
2025-04-01,2025-04-02,496,0.008004021834213622,0.1270599075699618,0.009594138922075378,6.355653448837417e-05,5.078310341942202e-07,0.9920731122512199,0.007926887748780139,0.12655531079757298,0.01131253378412385,1.1986647613909192,0.01114228891153229,0.17687835297568205
2025-04-02,2025-04-03,496,0.00801700673690649,0.12726603650990403,-0.05395538615945121,6.376507255077992e-05,5.073244688241504e-07,0.9921066508742562,0.007893349125743803,0.12676276378651793,0.01130689020658138,-6.730116105686458,0.01592634214457783,0.25282284365688024
2025-04-03,2025-04-04,496,0.008694348534327531,0.1380185042012974,-0.060076003656979925,7.507562337547726e-05,5.160730608860167e-07,0.993172886901401,0.006827113098599021,0.13754656335445198,0.011403964720362661,-6.909776324216169,0.020106954669252164,0.3191880100661412
2025-04-04,2025-04-07,496,0.00946493561201015,0.15025119482770674,-0.006172262519101142,8.906614037979601e-05,5.188657597019483e-07,0.9942081182771367,0.005791881722863228,0.1498154443831096,0.011434779029123867,-0.6521188069435039,0.01985107015195981,0.315125969283497
2025-04-07,2025-04-08,496,0.009448906321865593,0.14999673773521435,-0.019553118586554445,8.876212757255093e-05,5.197031068406385e-07,0.9941790720140262,0.005820927985973732,0.14955954047897724,0.011444002050150153,-2.069352570604581,0.019883201552935992,0.31563603946105145
2025-04-08,2025-04-09,496,0.009513655512619564,0.1510245992731805,0.08082638810712033,8.99879037664005e-05,5.217374463961294e-07,0.9942355594453249,0.005764440554675008,0.15058868400093323,0.01146637852557749,8.495828758977732,0.027428525667684375,0.43541434647506827
2025-04-09,2025-04-10,496,0.010802300807007045,0.17148120913591786,-0.0355777428995818,0.00011616589014531623,5.238125797488502e-07,0.9955110642368932,0.004488935763106839,0.17109589216757864,0.011489158807184723,-3.2935338068445437,0.028402362214140147,0.4508735223923561
2025-04-10,2025-04-11,496,0.011030496694898409,0.1751037065533266,0.015007347281773026,0.00012114568880381152,5.261685323532095e-07,0.9956755116271508,0.004324488372849188,0.1747246793631641,0.011514967223271146,1.3605323220588883,0.028593842769708177,0.4539131819779811
2025-04-11,2025-04-14,496,0.011026825157712462,0.17504542270738654,0.012270812861928429,0.00012106409575361369,5.267773051467779e-07,0.995667624617744,0.004332375382255916,0.17466582988641668,0.011521626660198118,1.1128146757043562,0.0283419418542104,0.4499143789133614
2025-04-14,2025-04-15,496,0.011053850144848592,0.17547443107826807,-0.002526346584006943,0.00012166961931120452,5.179837135647226e-07,0.9957607506756662,0.004239249324333825,0.17510209612230102,0.011425055615545604,-0.22854901693997476,0.028099687747366934,0.4460687141886101
2025-04-15,2025-04-16,496,0.011009752924122236,0.1747744094009617,-0.01447241346828406,0.00012069737213921925,5.172873109988856e-07,0.9957324690483388,0.004267530951661266,0.17440108307887098,0.011417372831423135,-1.3145084697200766,0.02819679369932469,0.44761022338683654
2025-04-16,2025-04-17,496,0.011029755752243083,0.17509194445331608,0.007481814774976771,0.00012113794531510792,5.175666390314426e-07,0.9957456375735236,0.0042543624264764135,0.17471909517682147,0.011420455027533865,0.6783300503689957,0.028171805563785506,0.44721354903265337
